paper_id,title,session,sentence_index,label_id,label_name,label_english,confidence,rule_reason,sentence,url
190,Certifiable Gradient-Based Contact-Rich Manipulation via Smoothing-Error Reachable Tubes,Planning,6,5,방법,Method,0.58,default technical contribution sentence,"This deviation is incorporated into the optimization of time-varying affine feedback policies that admit analytical predictions of true system behavior under feedback, while relying solely on informative gradients from the smoothed dynamics.",https://roboticsconference.org/program/papers/190/
190,Certifiable Gradient-Based Contact-Rich Manipulation via Smoothing-Error Reachable Tubes,Planning,7,9,비교,Comparison,0.93,comparison to baselines,"We evaluate our method on several contact-rich tasks, including planar pushing, object rotation, and in-hand dexterous manipulation, achieving guaranteed constraint satisfaction with lower goal error than baselines.",https://roboticsconference.org/program/papers/190/
190,Certifiable Gradient-Based Contact-Rich Manipulation via Smoothing-Error Reachable Tubes,Planning,8,5,방법,Method,0.88,proposed method,"By bridging differentiable physics with set-valued robust control, our method is the first certifiable gradient-based policy synthesis method for contact-rich manipulation.",https://roboticsconference.org/program/papers/190/
191,Parallel Differentiable Reachability for Learning and Planning with Certified Neural Dynamics and Controllers,Planning,1,8,결과,Result,0.93,reported result,"Neural network (NN) dynamics models and control policies achieve strong performance in robotics, but providing sound guarantees under uncertainty is difficult, especially when the NNs are components within the closed-loop system.",https://roboticsconference.org/program/papers/191/
191,Parallel Differentiable Reachability for Learning and Planning with Certified Neural Dynamics and Controllers,Planning,2,3,기존 한계,Prior limitation,0.91,prior limitation,"Existing reachability tools offer formal over-approximations, yet are often non-differentiable, overly conservative, and too slow to integrate into modern learning and real-time planning pipelines.",https://roboticsconference.org/program/papers/191/
191,Parallel Differentiable Reachability for Learning and Planning with Certified Neural Dynamics and Controllers,Planning,3,4,목표,Goal,0.88,paper goal,"To address this, we present a parallelizable, differentiable reachability analysis tool in JAX that unifies continuous- and discrete-time systems and supports both analytical and NN-based dynamics and controllers.",https://roboticsconference.org/program/papers/191/
191,Parallel Differentiable Reachability for Learning and Planning with Certified Neural Dynamics and Controllers,Planning,4,5,방법,Method,0.88,proposed method,"Our reachability tool uses Taylor-model flowpipe construction and CROWN-style linear bound relaxation and propagation, yielding a GPU-batched reachability primitive that can be differentiated and used in downstream objectives.",https://roboticsconference.org/program/papers/191/
191,Parallel Differentiable Reachability for Learning and Planning with Certified Neural Dynamics and Controllers,Planning,5,6,핵심 아이디어,Key idea,0.88,key mechanism,"Building on this primitive, we design (i) a certified training method that encourages the learning of reachability-friendly dynamics models and controllers, and (ii) a reachability-informed sampling-based MPC scheme that incorporates certified reachable sets during action selection and enables gradient-based refinement.",https://roboticsconference.org/program/papers/191/
191,Parallel Differentiable Reachability for Learning and Planning with Certified Neural Dynamics and Controllers,Planning,6,9,비교,Comparison,0.93,comparison to baselines,"Experiments on non-prehensile object manipulation and quadrotor control tasks show competitive performance to baseline planners while providing tight, certified reachability guarantees under uncertainty.",https://roboticsconference.org/program/papers/191/
192,CRAFT: A Tendon-Driven Hand with Hybrid Hard-Soft Compliance,Robot & Sensor Design,1,5,방법,Method,0.88,proposed method,"We introduce CRAFT Hand, a tendon-driven anthropomorphic hand with hybrid hard-soft compliance for contact-rich manipulation.",https://roboticsconference.org/program/papers/192/
192,CRAFT: A Tendon-Driven Hand with Hybrid Hard-Soft Compliance,Robot & Sensor Design,2,5,방법,Method,0.58,default technical contribution sentence,The design is based on a simple idea: contact is not uniform across the hand.,https://roboticsconference.org/program/papers/192/
192,CRAFT: A Tendon-Driven Hand with Hybrid Hard-Soft Compliance,Robot & Sensor Design,3,5,방법,Method,0.58,default technical contribution sentence,"Impacts concentrate at joints, while links carry most of the load.",https://roboticsconference.org/program/papers/192/
192,CRAFT: A Tendon-Driven Hand with Hybrid Hard-Soft Compliance,Robot & Sensor Design,4,5,방법,Method,0.58,default technical contribution sentence,"CRAFT places soft material at joints and keeps links rigid, and uses rolling-contact joint surfaces to keep flexion on repeatable motion paths.",https://roboticsconference.org/program/papers/192/
192,CRAFT: A Tendon-Driven Hand with Hybrid Hard-Soft Compliance,Robot & Sensor Design,5,5,방법,Method,0.58,default technical contribution sentence,"Fifteen motors mounted off the fingers drive the hand through tendons, keeping the form factor compact and the fingers light.",https://roboticsconference.org/program/papers/192/
192,CRAFT: A Tendon-Driven Hand with Hybrid Hard-Soft Compliance,Robot & Sensor Design,6,8,결과,Result,0.93,reported result,"In structural tests, CRAFT improves strength and endurance while maintaining comparable repeatability.",https://roboticsconference.org/program/papers/192/
192,CRAFT: A Tendon-Driven Hand with Hybrid Hard-Soft Compliance,Robot & Sensor Design,7,8,결과,Result,0.93,reported result,"In teleoperation, CRAFT improves handling of fragile and low-friction items, and the hand covers 33/33 grasps in the Feix taxonomy.",https://roboticsconference.org/program/papers/192/
192,CRAFT: A Tendon-Driven Hand with Hybrid Hard-Soft Compliance,Robot & Sensor Design,8,13,자원 공개,Resources,0.93,resource disclosure,The full design costs under $600 and will be released open-source with vision-based teleoperation and simulation integration.,https://roboticsconference.org/program/papers/192/
193,LightTact: A Visual-Tactile Fingertip Sensor for Deformation-Independent Contact Sensing,Robot & Sensor Design,1,1,배경,Background,0.68,opening context sentence,"Contact often occurs without macroscopic surface deformation, such as during interaction with liquids, semi-liquids, or ultra-soft materials.",https://roboticsconference.org/program/papers/193/
193,LightTact: A Visual-Tactile Fingertip Sensor for Deformation-Independent Contact Sensing,Robot & Sensor Design,2,3,기존 한계,Prior limitation,0.91,prior limitation,"However, most existing tactile sensors rely on deformation to infer contact, making such light-contact interactions difficult to perceive robustly.",https://roboticsconference.org/program/papers/193/
193,LightTact: A Visual-Tactile Fingertip Sensor for Deformation-Independent Contact Sensing,Robot & Sensor Design,3,4,목표,Goal,0.88,paper goal,"To address this, we present LightTact, a visual-tactile fingertip sensor that makes contact directly visible via a deformation-independent principle.",https://roboticsconference.org/program/papers/193/
193,LightTact: A Visual-Tactile Fingertip Sensor for Deformation-Independent Contact Sensing,Robot & Sensor Design,4,5,방법,Method,0.58,default technical contribution sentence,"LightTact features an ambient-blocking optical configuration that suppresses both external light and internal illumination at non-contact regions, while transmitting only the scattered light generated at true contacts.",https://roboticsconference.org/program/papers/193/
193,LightTact: A Visual-Tactile Fingertip Sensor for Deformation-Independent Contact Sensing,Robot & Sensor Design,5,5,방법,Method,0.58,default technical contribution sentence,"As a result, LightTact produces high-contrast raw images in which non-contact pixels remain near-black (mean gray value < 3) and contact pixels preserve the natural appearance of the contacting surface.",https://roboticsconference.org/program/papers/193/
